timestamp,entry_price,exit_price,prob,action,pred_direction,actual_direction,correct,pnl_pct,capital,drawdown_pct,regime,regime_conf,tsmom_sign,z_score,position_frac_used
2026-04-12 03:00:00,7.263370749270623,7.309856896837305,0.4627503,HOLD,0,1,False,0.0,1002.2762236849519,0.0821,TRENDING,0.7484,-1.0,5.522,0.0
2026-04-12 04:00:00,7.309856896837305,10.140877483956542,0.4352958,SHORT,0,1,False,-0.38828809976350037,997.6290451250967,0.5453,TRENDING,0.7382,-1.0,4.2482,0.0119
2026-04-12 05:00:00,10.140877483956542,8.403602453066899,0.5115713,HOLD,1,0,False,0.0,997.6290451250967,0.5453,TRENDING,0.9161,-1.0,4.5834,0.0
2026-04-12 06:00:00,8.403602453066899,11.922253205321269,0.53202343,HOLD,1,1,True,0.0,997.6290451250967,0.5453,TRENDING,0.9167,-1.0,3.1524,0.0
2026-04-12 07:00:00,11.922253205321269,10.656667235867458,0.5408405,HOLD,1,0,False,0.0,997.6290451250967,0.5453,TRENDING,0.9049,-1.0,3.9048,0.0
2026-04-12 08:00:00,10.656667235867458,10.46984957457901,0.5424578,HOLD,1,0,False,0.0,997.6290451250967,0.5453,TRENDING,0.9133,-1.0,2.9868,0.0
2026-04-12 09:00:00,10.46984957457901,16.610752722350686,0.53869295,HOLD,1,1,True,0.0,997.6290451250967,0.5453,TRENDING,0.9642,-1.0,2.6337,0.0
2026-04-12 10:00:00,16.610752722350686,29.45206084670729,0.53057015,HOLD,1,1,True,0.0,997.6290451250967,0.5453,TRENDING,0.9655,-1.0,3.8003,0.0
2026-04-12 11:00:00,29.45206084670729,27.489175696506308,0.50928503,HOLD,1,0,False,0.0,997.6290451250967,0.5453,TRENDING,0.9767,-1.0,4.9431,0.0
2026-04-12 12:00:00,27.489175696506308,45.55708450921877,0.4723525,HOLD,0,1,False,0.0,997.6290451250967,0.5453,TRENDING,0.9771,-1.0,3.7346,0.0
2026-04-12 13:00:00,45.55708450921877,66.7383002543959,0.44321617,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.961,-1.0,4.6845,0.0
2026-04-12 14:00:00,66.7383002543959,62.45095739923286,0.42237756,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9583,-1.0,4.8656,0.0
2026-04-12 15:00:00,62.45095739923286,103.72925682335273,0.4531099,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9517,-1.0,3.7061,0.0
2026-04-12 16:00:00,103.72925682335273,118.72497514315715,0.4595362,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9322,-1.0,4.6405,0.0
2026-04-12 17:00:00,118.72497514315715,108.18475793794352,0.4739983,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9282,-1.0,4.1613,0.0
2026-04-12 18:00:00,108.18475793794352,112.26251284523752,0.46934563,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9682,-1.0,3.2278,0.0
2026-04-12 19:00:00,112.26251284523752,104.62091512872254,0.464452,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9759,-1.0,2.9644,0.0
2026-04-12 20:00:00,104.62091512872254,82.0449551553551,0.4513283,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9704,-1.0,2.4824,0.0
2026-04-12 21:00:00,82.0449551553551,120.5596471864528,0.4476806,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9455,-1.0,1.7267,0.0
2026-04-12 22:00:00,120.5596471864528,128.15717216913328,0.46802518,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9484,-1.0,2.5455,0.0
2026-04-12 23:00:00,128.15717216913328,122.44114485223959,0.47669196,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9439,1.0,2.4958,0.0
2026-04-13 00:00:00,122.44114485223959,134.25748397514926,0.4674195,HOLD,0,1,False,0.0,997.6290451250967,0.5453,TRENDING,0.9972,-1.0,2.1816,0.0
2026-04-13 01:00:00,134.25748397514926,139.54508010160174,0.46997282,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.9972,-1.0,2.2633,0.0
2026-04-13 02:00:00,139.54508010160174,128.6777694392245,0.48066568,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.939,-1.0,2.2009,0.0
2026-04-13 03:00:00,128.6777694392245,203.0536870834998,0.48770678,HOLD,0,1,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8177,-1.0,1.8556,0.0
2026-04-13 04:00:00,203.0536870834998,140.0567820773513,0.49348617,HOLD,0,0,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8396,1.0,2.957,0.0
2026-04-13 05:00:00,140.0567820773513,103.24826561585738,0.5053481,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8709,-1.0,1.7099,0.0
2026-04-13 06:00:00,103.24826561585738,135.70394526579034,0.513638,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8828,-1.0,1.0151,0.0
2026-04-13 07:00:00,135.70394526579034,142.94559723426673,0.52711916,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.874,1.0,1.5089,0.0
2026-04-13 08:00:00,142.94559723426673,116.31113153904931,0.5513642,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8637,1.0,1.5523,0.0
2026-04-13 09:00:00,116.31113153904931,115.64146432572657,0.5688731,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8775,1.0,1.0557,0.0
2026-04-13 10:00:00,115.64146432572657,81.05582991248396,0.5961107,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.8454,1.0,1.0017,0.0
2026-04-13 11:00:00,81.05582991248396,103.00110471853992,0.61868155,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7875,1.0,0.3943,0.0
2026-04-13 12:00:00,103.00110471853992,123.96726167450308,0.62609994,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7912,1.0,0.7338,0.0
2026-04-13 13:00:00,123.96726167450308,76.52131467234958,0.6253147,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7263,1.0,1.0465,0.0
2026-04-13 14:00:00,76.52131467234958,31.223051107041847,0.62378585,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7304,1.0,0.2139,0.0
2026-04-13 15:00:00,31.223051107041847,17.064093264157783,0.62692165,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7983,-1.0,-0.583,0.0
2026-04-13 16:00:00,17.064093264157783,12.704065489884062,0.6164038,HOLD,1,0,False,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7452,-1.0,-0.8399,0.0
2026-04-13 17:00:00,12.704065489884062,37.43480281074267,0.60534334,HOLD,1,1,True,0.0,997.6290451250967,0.5453,TRENDING,0.7471,-1.0,-0.9243,0.0
2026-04-13 18:00:00,37.43480281074267,48.28095080585245,0.59677863,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7774,-1.0,-0.5088,0.0
2026-04-13 19:00:00,48.28095080585245,56.882924331851456,0.5901273,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7708,1.0,-0.3382,0.0
2026-04-13 20:00:00,56.882924331851456,59.67811719845286,0.5846667,HOLD,1,1,True,0.0,997.6290451250967,0.5453,MEAN_REVERTING,0.7705,1.0,-0.2074,0.0
2026-04-13 21:00:00,59.67811719845286,79.63823702372622,0.5814475,LONG,1,1,True,0.3334629616731746,1002.9056809331738,0.0193,TRENDING,0.779,1.0,-0.1815,0.0159
2026-04-13 22:00:00,79.63823702372622,127.73694345979189,0.578841,LONG,1,1,True,0.6029649825715738,1012.3201994893903,0.0,TRENDING,0.7899,1.0,0.1622,0.0156
2026-04-13 23:00:00,127.73694345979189,76.01239737953078,0.5687861,LONG,1,0,False,-0.4059302001385573,1006.9490572238464,0.5306,TRENDING,0.7601,1.0,1.0297,0.0131
2026-04-14 00:00:00,76.01239737953078,74.07409069721518,0.5486062,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.7412,1.0,0.0151,0.0
2026-04-14 01:00:00,74.07409069721518,121.21538371441542,0.530226,HOLD,1,1,True,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.726,1.0,-0.053,0.0
2026-04-14 02:00:00,121.21538371441542,117.17185214670215,0.5240703,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.693,1.0,0.8494,0.0
2026-04-14 03:00:00,117.17185214670215,210.00534550454105,0.5194154,HOLD,1,1,True,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6899,1.0,0.7342,0.0
2026-04-14 04:00:00,210.00534550454105,224.25620830221783,0.5247863,HOLD,1,1,True,0.0,1006.9490572238464,0.5306,TRENDING,0.674,1.0,2.4476,0.0
2026-04-14 05:00:00,224.25620830221783,220.2371502375969,0.5120791,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6818,1.0,2.5136,0.0
2026-04-14 06:00:00,220.2371502375969,220.54099811890225,0.48788214,HOLD,0,1,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.693,1.0,2.2777,0.0
2026-04-14 07:00:00,220.54099811890225,180.32718078747118,0.48367727,HOLD,0,0,True,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6955,1.0,2.1444,0.0
2026-04-14 08:00:00,180.32718078747118,110.34926667451795,0.4873237,HOLD,0,0,True,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.682,1.0,1.3811,0.0
2026-04-14 09:00:00,110.34926667451795,185.9350045684777,0.49561197,HOLD,0,1,False,0.0,1006.9490572238464,0.5306,TRENDING,0.6638,1.0,0.1062,0.0
2026-04-14 10:00:00,185.9350045684777,235.47659152996684,0.4976175,HOLD,0,1,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6322,1.0,1.4313,0.0
2026-04-14 11:00:00,235.47659152996684,290.34326476825123,0.5006065,HOLD,1,1,True,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6472,1.0,2.192,0.0
2026-04-14 12:00:00,290.34326476825123,244.8852636277502,0.5064074,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6481,1.0,2.8574,0.0
2026-04-14 13:00:00,244.8852636277502,206.89339615576137,0.5248233,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6352,1.0,1.9782,0.0
2026-04-14 14:00:00,206.89339615576137,289.9471194671768,0.5277672,HOLD,1,1,True,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.6557,1.0,1.3063,0.0
2026-04-14 15:00:00,289.9471194671768,259.5453025155848,0.5147934,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.7107,1.0,2.4131,0.0
2026-04-14 16:00:00,259.5453025155848,154.03755997835634,0.5091088,HOLD,1,0,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.7462,1.0,1.8383,0.0
2026-04-14 17:00:00,154.03755997835634,267.5143016185351,0.48660618,HOLD,0,1,False,0.0,1006.9490572238464,0.5306,MEAN_REVERTING,0.7354,1.0,0.2961,0.0
